state,state_abbreviation,year,pc_name,candidate,sex,age,category,party,party_symbol,general_votes,postal_votes,total_votes,total_electors,voter_turnout_ratio
Madhya Pradesh,,2019,BHOPAL,CA PRAMOD BHOJWANI,MALE,47.0,GENERAL,ssrd,Grapes,571,1,572,2142861,0.026693285285419817
Madhya Pradesh,,2019,BHOPAL,J.C. BARAI,MALE,64.0,GENERAL,SUCI(C),Battery torch,479,0,479,2142861,0.022353293097405757
Madhya Pradesh,,2019,BHOPAL,BAL RAM SINGH TOMAR,MALE,30.0,GENERAL,BSCP,FLUTE,495,2,497,2142861,0.02319329158540848
Madhya Pradesh,,2019,BHOPAL,BHAURAO VITHOBA FULZELE,MALE,59.0,SC,BHAPRAP,Ludo,538,0,538,2142861,0.025106621474748014
Madhya Pradesh,,2019,BHOPAL,RAJ KUMAR SHAKYA (KORI),MALE,49.0,SC,JANADIP,Dolli,882,1,883,2142861,0.04120659249480017
Madhya Pradesh,,2019,BHOPAL,RAJESH KEER,MALE,51.0,GENERAL,BMUP,Cot,1439,0,1439,2142861,0.0671532124575509
Madhya Pradesh,,2019,BHOPAL,RAMSUSHIL SHARMA E/X/ C.R.P.F.,MALE,48.0,GENERAL,SGUP,COMPUTER,2819,0,2819,2142861,0.13155309653775957
Madhya Pradesh,,2019,BHOPAL,LATA SURYAWANSHI,FEMALE,27.0,SC,SaVP,Balloon,2687,1,2688,2142861,0.12543977420840643
Madhya Pradesh,,2019,BHOPAL,DR. VEENA GHANEKAR Rtd. IAS,FEMALE,63.0,GENERAL,SPAKP,Swing,3261,3,3264,2142861,0.15231972582449352
Madhya Pradesh,,2019,BHOPAL,SHRIMATI HEMLATA PATHAK,FEMALE,25.0,GENERAL,SDP(MP),Punching Machine,416,2,418,2142861,0.01950663155472987
Madhya Pradesh,,2019,BHOPAL,MOH. ATEEK,MALE,55.0,GENERAL,IND,Cake,330,1,331,2142861,0.015446638862716714
Madhya Pradesh,,2019,BHOPAL,ALOK KUMAR,MALE,50.0,GENERAL,IND,Letter Box,215,0,215,2142861,0.010033315273365841
Madhya Pradesh,,2019,BHOPAL,KAMLESH NAMDEV,MALE,34.0,GENERAL,IND,Sewing Machine,286,0,286,2142861,0.013346642642709908
Madhya Pradesh,,2019,BHOPAL,DEVENDRA PRAKASH MISHRA,MALE,48.0,GENERAL,IND,Chappals,854,0,854,2142861,0.03985326159746246
Madhya Pradesh,,2019,BHOPAL,PRAVEEN SINGH THAKUR (PRAVEENA THAKUR),FEMALE,26.0,ST,IND,Pineapple,456,0,456,2142861,0.021279961696068946
Madhya Pradesh,,2019,BHOPAL,PRIYANKA KHARE,FEMALE,26.0,GENERAL,IND,T.V. Remote,276,2,278,2142861,0.012973309981375365
Madhya Pradesh,,2019,BHOPAL,MAHENDRA-KATIYAR,MALE,49.0,GENERAL,IND,Ganna Kisan,265,0,265,2142861,0.012366644406706736
Madhya Pradesh,,2019,BHOPAL,MAHENDRA KUMAR,MALE,59.0,GENERAL,IND,Bead Necklace,365,0,365,2142861,0.01703330267338852
Madhya Pradesh,,2019,BHOPAL,MUKESH KUMAR GUPTA,MALE,43.0,GENERAL,IND,Helmet,485,0,485,2142861,0.022633292593406667
Madhya Pradesh,,2019,BHOPAL,DESHMUKH RIYAZUDDIN GHAYASUDDIN,MALE,60.0,GENERAL,IND,Lady Finger,1251,0,1251,2142861,0.058379894916189154
Madhya Pradesh,,2019,BHOPAL,SUNIL KUMAR DODEJA,MALE,38.0,GENERAL,IND,Gas Cylinder,850,2,852,2142861,0.039759928432128826
Madhya Pradesh,,2019,BHOPAL,NOTA,,,,NOTA,,5413,17,5430,2142861,0.25339954388082103
Madhya Pradesh,,2019,RAJGARH,MONA SUSTANI,FEMALE,50.0,GENERAL,INC,Hand,392160,645,392805,1694329,23.183513945638655
Madhya Pradesh,,2019,RAJGARH,RODMAL NAGAR,MALE,58.0,GENERAL,BJP,Lotus,822225,1599,823824,1694329,48.622434013700996
Madhya Pradesh,,2019,RAJGARH,TH. JAGDISH SINGH PARMAR,MALE,59.0,GENERAL,SamSP,Electric Pole,9393,3,9396,1694329,0.5545558153109579
Madhya Pradesh,,2019,RAJGARH,PARVAT SINGH,MALE,26.0,SC,APoI,Coat,4080,6,4086,1694329,0.241157413937907
Madhya Pradesh,,2019,RAJGARH,MUKESH DANGI,MALE,29.0,GENERAL,SHS,Bow & Arrow,1978,0,1978,1694329,0.11674238002182574
Madhya Pradesh,,2019,RAJGARH,SUSHEEL PRASAD,MALE,60.0,GENERAL,BTARP,Crane,1248,0,1248,1694329,0.07365747738485265
Madhya Pradesh,,2019,RAJGARH,"SANJAY GUPTA ""MAHAJAN""",MALE,46.0,GENERAL,SPAKP,Swing,1407,1,1408,1694329,0.08310074371624401
Madhya Pradesh,,2019,RAJGARH,IMAMDDIN KHAN,MALE,64.0,GENERAL,IND,DIAMOND,3706,1,3707,1694329,0.2187886768154237
Madhya Pradesh,,2019,RAJGARH,PANDIT DIVYENDRA DUBEY ADVOCATE,MALE,34.0,GENERAL,IND,Pen Nib with Seven Rays,4153,2,4155,1694329,0.2452298225433195
Madhya Pradesh,,2019,RAJGARH,MOHSIN BHANEJ,MALE,30.0,GENERAL,IND,Green Chilli,2577,0,2577,1694329,0.15209560834997216
Madhya Pradesh,,2019,RAJGARH,SANTOSH RAV,MALE,39.0,GENERAL,IND,Key,4768,2,4770,1694329,0.2815273775046051
Madhya Pradesh,,2019,RAJGARH,NOTA,,,,NOTA,,10365,10,10375,1694329,0.6123368011761587
Madhya Pradesh,,2019,DEWAS,PRAHLAD SINGH TIPANYA,MALE,65.0,SC,INC,Hand,489757,423,490180,1760503,27.843178909663884
Madhya Pradesh,,2019,DEWAS,"BADRILAL ""AKELA""",MALE,43.0,SC,BSP,Elephant,18307,31,18338,1760503,1.0416341238839126
Madhya Pradesh,,2019,DEWAS,MAHENDRA SINGH SOLANKY,MALE,35.0,SC,BJP,Lotus,860708,1721,862429,1760503,48.987647280351126
Madhya Pradesh,,2019,DEWAS,PRAVIN SHANTARAM GANGURDE,MALE,47.0,SC,BHAPRAP,Ludo,9806,12,9818,1760503,0.5576815262456242
Madhya Pradesh,,2019,DEWAS,NITIN VERMA,MALE,37.0,SC,IND,Plastering Trowel,4636,3,4639,1760503,0.263504237141317
Madhya Pradesh,,2019,DEWAS,MAHENDRA SING,MALE,30.0,SC,IND,Pen Nib with Seven Rays,4505,3,4508,1760503,0.2560631819428879
Madhya Pradesh,,2019,DEWAS,NOTA,,,,NOTA,,9025,9,9034,1760503,0.5131487989512088
Madhya Pradesh,,2019,UJJAIN,ANIL FIROJIYA,MALE,47.0,SC,BJP,Lotus,790207,1456,791663,1661229,47.65526005144384
Madhya Pradesh,,2019,UJJAIN,BABULAL MALVIYA,MALE,56.0,SC,INC,Hand,425509,517,426026,1661229,25.64523012781501
Madhya Pradesh,,2019,UJJAIN,SATISH PARMAR,MALE,45.0,SC,BSP,Elephant,10652,46,10698,1661229,0.6439810525821545
Madhya Pradesh,,2019,UJJAIN,MAHESH MARMAT,MALE,38.0,SC,SHS,Bow & Arrow,1527,6,1533,1661229,0.09228107623933847
Madhya Pradesh,,2019,UJJAIN,RAMCHANDRA PARMAR,MALE,61.0,SC,BMUP,Cot,937,3,940,1661229,0.05658461295823755
Madhya Pradesh,,2019,UJJAIN,AMBARAM PARMAR CHANDRAVANSHI,MALE,72.0,SC,IND,COCONUT FARM,4873,4,4877,1661229,0.2935778270184303
Madhya Pradesh,,2019,UJJAIN,TILAKRAJ AHIRWAR,MALE,43.0,SC,IND,Tractor Chalata Kisan,1437,1,1438,1661229,0.08656241854675063
Madhya Pradesh,,2019,UJJAIN,BANESINGH PARMAR,MALE,39.0,SC,IND,Almirah,1798,1,1799,1661229,0.1082933177785844
Madhya Pradesh,,2019,UJJAIN,DR. SAGAR SOLANKI,MALE,38.0,SC,IND,Envelope,3337,3,3340,1661229,0.20105596519203553
Madhya Pradesh,,2019,UJJAIN,NOTA,,,,NOTA,,10188,9,10197,1661229,0.6138226578033492
Madhya Pradesh,,2019,MANDSOUR,Prabhulal Meghwal,MALE,54.0,SC,BSP,Elephant,9664,39,9703,1760875,0.5510328671825087
Madhya Pradesh,,2019,MANDSOUR,Meenakshi Natarajan,FEMALE,45.0,GENERAL,INC,Hand,470528,524,471052,1760875,26.751018669695465
Madhya Pradesh,,2019,MANDSOUR,Sudheer Gupta,MALE,59.0,GENERAL,BJP,Lotus,845944,1842,847786,1760875,48.145723007027755
Madhya Pradesh,,2019,MANDSOUR,Ismail Mev,MALE,53.0,GENERAL,BAHUMP,Whistle,7760,0,7760,1760875,0.440689997870377
Madhya Pradesh,,2019,MANDSOUR,Advocate Bapu Singh Gujar,MALE,40.0,GENERAL,HND,Water Tank,1308,1,1309,1760875,0.07433804216653653
Madhya Pradesh,,2019,MANDSOUR,Meenakshi Chouhan,FEMALE,44.0,GENERAL,NATWOMP,Gas Stove,1747,1,1748,1760875,0.09926882941719316
Madhya Pradesh,,2019,MANDSOUR,Shivlal Gurjar,MALE,38.0,GENERAL,SHS,Bow & Arrow,1432,1,1433,1760875,0.08137999574075389
Madhya Pradesh,,2019,MANDSOUR,Nandlal Meena,MALE,43.0,GENERAL,IND,DIAMOND,3125,2,3127,1760875,0.17758216795627174
Madhya Pradesh,,2019,MANDSOUR,Prahlad Singh S. Rajput,MALE,47.0,GENERAL,IND,COMPUTER,1612,1,1613,1760875,0.0916021864130049
Madhya Pradesh,,2019,MANDSOUR,Fulchand Patidar,MALE,38.0,GENERAL,IND,Key,1490,1,1491,1760875,0.08467381273514588
Madhya Pradesh,,2019,MANDSOUR,Ranglal Dhanger,MALE,37.0,GENERAL,IND,Bat,2682,3,2685,1760875,0.1524810108610776
Madhya Pradesh,,2019,MANDSOUR,Vijay Rann,MALE,54.0,GENERAL,IND,Window,6632,1,6633,1760875,0.3766877262724498
Madhya Pradesh,,2019,MANDSOUR,Saeed Ahmed Shabrarti Ahmed,MALE,65.0,GENERAL,IND,Almirah,4896,0,4896,1760875,0.2780435862852275
Madhya Pradesh,,2019,MANDSOUR,NOTA,,,,NOTA,,9416,15,9431,1760875,0.5355860012777739
Madhya Pradesh,,2019,RATLAM,KANTILAL BHURIA,MALE,68.0,ST,INC,Hand,604409,1058,605467,1851112,32.70828561426861
Madhya Pradesh,,2019,RATLAM,GUMAN SINGH DAMOR,MALE,62.0,ST,BJP,Lotus,694243,1860,696103,1851112,37.60458578411247
Madhya Pradesh,,2019,RATLAM,MADHU SINGH PATEL(CHOUHAN),MALE,39.0,ST,BSP,Elephant,13730,23,13753,1851112,0.7429588269105273
Madhya Pradesh,,2019,RATLAM,ADVOCATE-KATARA RUKHAMAN SINGH,MALE,34.0,ST,BMUP,Cot,3846,4,3850,1851112,0.20798309340547735
Madhya Pradesh,,2019,RATLAM,KAMLESHWAR BHIL,MALE,28.0,ST,BTP,Auto- Rickshaw,14704,80,14784,1851112,0.798655078677033
Madhya Pradesh,,2019,RATLAM,SURAJ BHABHAR,MALE,26.0,ST,AINHCP,Telephone,5583,1,5584,1851112,0.30165651781199626
Madhya Pradesh,,2019,RATLAM,SURAJSINGH KALIYA,MALE,86.0,ST,JD(U),Air Conditioner,6315,5,6320,1851112,0.34141640268119916
Madhya Pradesh,,2019,RATLAM,108 NILESH DAMOR,MALE,25.0,ST,IND,Key,6378,0,6378,1851112,0.344549654477957
Madhya Pradesh,,2019,RATLAM,RANGLA-KALESH,MALE,28.0,ST,IND,Well,12837,2,12839,1851112,0.69358310032024
Madhya Pradesh,,2019,RATLAM,NOTA,,,,NOTA,,35410,21,35431,1851112,1.9140386967401217
Madhya Pradesh,,2019,DHAR,GIRWAL DINESH,MALE,38.0,ST,INC,Hand,565687,431,566118,1786151,31.69485670584402
Madhya Pradesh,,2019,DHAR,GULSINGH RAMSINGH KAWACHE,MALE,61.0,ST,BSP,Elephant,13805,22,13827,1786151,0.774122680557243
Madhya Pradesh,,2019,DHAR,CHATTARSINGH DARBAR,MALE,65.0,ST,BJP,Lotus,721025,1122,722147,1786151,40.43034435498454
Madhya Pradesh,,2019,DHAR,KAILASH VASUNIYA,MALE,41.0,ST,BMUP,Cot,9157,2,9159,1786151,0.5127785948668394
Madhya Pradesh,,2019,DHAR,MANISH DEVID,MALE,31.0,ST,BTARP,Crane,3382,2,3384,1786151,0.18945766623314603
Madhya Pradesh,,2019,DHAR,RAMCHARAN MALIWAD,MALE,41.0,ST,JAC,Ganna Kisan,5946,1,5947,1786151,0.33295057360771846
Madhya Pradesh,,2019,DHAR,DASHRATH BHUWAN (DOTRIYA),MALE,62.0,ST,IND,Air Conditioner,5620,1,5621,1786151,0.3146990372034615
Madhya Pradesh,,2019,DHAR,NOTA,,,,NOTA,,17923,6,17929,1786151,1.0037785159261452
Madhya Pradesh,,2019,INDORE,ER. DEEPCHAND AHIRWAL,MALE,53.0,SC,BSP,Elephant,8622,44,8666,2350580,0.3686749653277063
Madhya Pradesh,,2019,INDORE,PANKAJ SANGHVI,MALE,58.0,GENERAL,INC,Hand,520268,547,520815,2350580,22.156871920972694
Madhya Pradesh,,2019,INDORE,SHANKAR LALWANI,MALE,57.0,GENERAL,BJP,Lotus,1066824,1745,1068569,2350580,45.459801410715656
Madhya Pradesh,,2019,INDORE,IFTIKHAR AHMED KHAN,MALE,32.0,GENERAL,MNDP,Crane,4453,2,4455,2350580,0.1895276910379566
Madhya Pradesh,,2019,INDORE,KAMLESH VAISHNAV,MALE,37.0,GENERAL,HND,Water Tank,698,1,699,2350580,0.029737341422117095
Madhya Pradesh,,2019,INDORE,DHEERAJ DUBEY PATRAKAR,MALE,50.0,GENERAL,SPAKP,Swing,612,2,614,2350580,0.02612121263688111
Madhya Pradesh,,2019,INDORE,BHAVANA KISHORE SANGELIYA,FEMALE,34.0,SC,JAC,Ganna Kisan,459,0,459,2350580,0.019527095440274315
